id,text
1261,Outputs 13 and 14 in group4（NO DMA)
1262,ALL outputs within the same group need to use the same output rate and protocol. If any output in a group uses DShot then all channels in that group must use DShot.
1263,"The 14 outputs can be used as GPIOs (relays, buttons, RPM etc). To use them you need to set the output’s SERVOx_FUNCTION to -1. See GPIOs page for more information."
1264,The numbering of the GPIOs for use in the PIN parametersin ArduPilot is:
1265,pins:
1266,PWM1(M1) 50
1267,PWM2(M2) 51
1268,PWM3(M3) 52
1269,PWM4(M4) 53
1270,PWM5(M5) 54
1271,PWM6(M6) 55
1272,PWM7(M7) 56
1273,PWM8(M8) 57
1274,PWM9(M9) 58
1275,PWM10(M10) 59
1276,PWM11(M11) 60
1277,PWM12(M12) 61
1278,PWM13(M13) 62
1279,PWM14(M14) 63
1280,"The CUAV X7+/X7+ Pro has 2 analog inputs, one 6V tolerant and one 3.3V tolerant"
1281,ADC Pin18 -> ADC 6.6V Sense
1282,ADC Pin4 -> ADC 3.3V Sense
1283,Analog 3.3V RSSI input pin = 6
1284,"The autopilot includes a DroneCAN power module and battery monitor, CUAV CAN/DroneCAN Power Module. Connect to the Power C port and its already pre-configured for use. If you are using an analog battery monitor instead, connect to the Power A connector and set the following parameters (if used as second monitor use the BATT2 parameters instead):"
1285,BATT_MONITOR = 4
1286,BATT_CURR_PIN = 17
1287,BATT_VOLT_PIN = 16
1288,Set the BATT_AMP_PERVLT and BATT_VOLT_MULT as required for the analog PMU used.
1289,"The RCIN pin, which by default is mapped to a timer input, can be used for all ArduPilot supported receiver protocols, except CRSF/ELRS and SRXL2 which require a true UART connection. However, FPort, when connected in this manner, will only provide RC without telemetry."
1290,"To allow CRSF and embedded telemetry available in Fport, CRSF, and SRXL2 receivers, a full UART, such as SERIAL6 (UART7) would need to be used for receiver connections. Below are setups using Serial6."
1291,CRSF would require SERIAL6_OPTIONS be set to “0”.
1292,The power rail associated with this connector position is powered via USB or PMU.
1293,"Firmware for these boards can be found here in sub-folders labeled starting with “CUAV-X7”. For the Bi-directional DSHot capable firmware (Outputs 1-4), the sub-folder is labeled starting with “CUAV-X7-bdshot”"
1294,x7 schematic
1295,The CUAV-7-Nano flight controller produced by CUAV. It has an ultra-small size and a 100M Ethernet interface. Supports 3.3V/5V PWM output.
1296,STM32H753 microcontroller
1297,2 IMUs: IIM42652 and BMI088
1298,builtin IST8310 magnetometer
1299,2 barometers: BMP581 and ICP20100
1300,microSD card slot
1301,USB-TypeC port
1302,1 ETH network interface
1303,5 UARTs plus USB
1304,14 PWM outputs
1305,3 I2C ports
1306,3 CAN ports (two of which share a CAN bus and one is an independent CAN bus)
1307,Analog RSSI input
1308,3.3V/5V configurable PWM ouput voltage
1309,SERIAL1 -> UART7 (TELEM1)
1310,SERIAL2 -> UART5 (TELEM2)
1311,SERIAL3 -> USART1 (GPS&SAFETY)
1312,SERIAL5 -> USART3 (FMU DEBUG)
1313,"The TELEM1 and TELEM2 ports have RTS/CTS pins, the other UARTs do not have RTS/CTS. All have full DMA capability."
1314,"RC input is configured on the RCIN pin, at one end of the servo rail, marked RCIN in the above diagram. All ArduPilot supported unidirectional RC protocols can be input here including PPM. For bi-directional or half-duplex protocols, such as CRSF/ELRS a full UART will have to be used. For example if SERIAL2 (UART5) is used for bi-directional RC, then:"
1315,"SERIAL2_PROTOCOL must be set to “23”, and:"
1316,PPM is not supported.
1317,SBUS/DSM/SRXL connects to the R6 pin.
1318,FPort requires connection to Tx and SERIAL2_OPTIONS be set to “7”.
1319,"CRSF/ELRS also requires a Tx connection, in addition to Rx, and automatically provides telemetry. Set SERIAL2_OPTIONS to “0”."
1320,SRXL2 requires a connection to Tx and automatically provides telemetry.  Set SERIAL2_OPTIONS to “4”.
1321,The CUAV-7-Nano flight controller supports up to 14 PWM outputs.
1322,The 14 PWM outputs are in 6 groups:
1323,PWM 1-4 in group1 (TIM5)
1324,PWM 5 and 6 in group2 (TIM4)
1325,PWM 7 and 8 in group3 (TIM1)
1326,"PWM 9, 10 and 11 in group4 (TIM8)"
1327,PWM 12 in group5 (TIM15)
1328,PWM 13 and 14 in group6 (TIM12)
1329,Channels within the same group need to use the same output rate. If any channel in a group uses DShot then all channels in the group need to use DShot. Outputs 1-4 support BDShot.
1330,First first 8 PWM outputs of CUAV-7-Nano flight controller support switching between 3.3V voltage and 5V voltage output. It can be switched to 5V by setting GPIO 80 high by setting up a Relay (see Relay Switch) to control it.
1331,"The board has a dedicated power monitor ports on 6 pin connectors(POWER A). The correct battery setting parameters are dependent on the type of power brick which is connected. Parameters for the supplied powe monitor are already set by default. However, if lost or changed:"
1332,Enable Battery monitor with these parameter settings :
1333,Then reboot.
1334,BATT_VOLT_PIN 9
1335,BATT_CURR_PIN 8
1336,BATT_VOLT_MULT 31.0
1337,BATT_AMP_PERVLT 24.0
1338,"The CUAV-7-Nano has an IST8310 builtin compass, but due to interference the board is usually used with an external I2C compass as part of a GPS/Compass combination."
1339,The CUAV-7-Nano has 6 analog inputs.
1340,ADC Pin9 -> Battery Voltage
1341,ADC Pin8 -> Battery Current Sensor
1342,ADC Pin5 -> Vdd 5V supply sense
1343,ADC Pin10 -> RSSI voltage monitoring
1344,Firmware for these boards can be found at https://firmware.ardupilot.org in sub-folders labeled “CUAV-7-Nano”.
1345,"The board comes pre-installed with an ArduPilot compatible bootloader, allowing the loading of *.apj firmware files with any ArduPilot compatible ground station."
1346,CUAV 7-Nano
1347,above image and some content courtesy of Swift-Flyer and MicroHobby.ru
1348,Support for this board is available with Copter-3.6.0 (and higher).  More info available from Swift-Flyer.com
1349,single 32-bit ARM Cortex M4 core with FPU STM32 F407
1350,"InvenSense MPU6000 IMU (accel, gyro)"
1351,MS5611 barometers
1352,HMC5983 compass
1353,"3x separate 3,3v LDO for CPU, Sensors, CAN"
1354,Servo rail backup power diode
1355,reverse voltage and overvoltage power protection
1356,board voltage and servo rail voltage sensors
1357,"5x UART serial ports, 1 with inverter for frsky telemetry"
1358,Up to 12x PWM outputs
1359,Spektrum DSM/DSM2/DSM-X Satellite input
1360,Futaba S.BUS input support (with external inverter)
1361,PPM sum signal
1362,RSSI (PWM or voltage) input
1363,"I2C, SPI,  CAN, USB"
1364,3.3V and 6.6V ADC inputs
1365,Dimensions
1366,50mm x 50mm
1367,micro SD card (for logs)
1368,Fram memory for parameters
1369,Available from MicroHobby.ru
1370,"The Cube Black autopilot is a further evolution of the Pixhawk autopilot. It is designed for commercial systems and manufacturers who wish to fully integrate an autopilot into their system. On top of the existing features of Pixhawk, it has the following enhancements:"
1371,3 sets of IMU sensors for extra redundancy
1372,"2 sets of IMU are vibration-isolated mechanically, reducing the effect of frame vibration to state estimation"
1373,"IMUs are temperature-controlled by onboard heating resistors, allowing optimum working temperature of IMUs"
1374,"The entire flight management unit(FMU) and inertial management unit(IMU) are housed in a relatively small form factor (a cube). All inputs and outputs go through a 80-pin DF17 connector, allowing a plug-in solution for manufacturers of commercial systems. Manufacturers can design their own carrier boards to suite their specific needs."
1375,32-bit ARM Cortex M4 core with FPU
1376,168 Mhz/256 KB RAM/2 MB Flash
1377,32-bit failsafe co-processor
1378,"Three redundant IMUs (accels, gyros and compass)"
1379,"InvenSense MPU9250, ICM20948 and/or ICM20648 as first and third IMU (accel and gyro)"
1380,ST Micro L3GD20+LSM303D or InvenSense ICM2076xx as backup IMU (accel and gyro)
1381,Two redundant MS5611 barometers
1382,Redundant power supply with automatic failover
1383,Servo rail high-power (7 V) and high-current ready
1384,"All peripheral outputs over-current protected, all inputs ESD protected"
1385,"14x PWM servo outputs (8 from IO, 6 from FMU)"
1386,"R/C inputs for CPPM, Spektrum / DSM and S.Bus"
1387,Analogue / PWM RSSI input
1388,"5x general purpose serial ports, 2 with full flow control"
1389,2x I2C ports
1390,"SPI port (un-buffered, for short cables only not recommended for use)"
1391,2x CAN Bus interface
1392,3x Analogue inputs (3.3V and 6.6V)
1393,High-powered piezo buzzer driver (on expansion board)
1394,High-power RGB LED (I2C driver compatible connected externally only)
1395,Safety switch / LED
1396,Optional carrier board for Intel Edison
1397,"This section details the pin assignments of the standard carrier board of The Cube. There are other types of carrier boards available, please refer to the manufacturer pages for pinouts of specific carrier board."
1398,"TELEM1, TELEM2 ports"
1399,GPS1 port
1400,GPS2 port
1401,I2C2
1402,CAN1&2
1403,POWER1
1404,POWER2
1405,USB
1406,RSSI Input
1407,Analog/PWM RSSI Input is pin 103
1408,For more information and instructions on setting up and using the Cubepilot system see  Cubepilot Docs
1409,For technical help and support on the cubepilot system see  Cubepilot Forum
1410,Company information on Cubpilot can be found at  CubePilot
1411,"The reference design files of the standard carrier board are available in github, or here ,this serve as a starting point for designers to design their own system based on The Cube autopilot."
1412,"The Cube Orange autopilot is the latest and most powerful model in the Cubepilot ecosystem. Designed for hobby users, commercial system integrators and UAS manufacturers the Cube Orange autopilot is part of a wide ecosystem of autopilot modules and carrier boards. All Cube models are compatible with all carriers which allows users to choose an off the shelf carrier board that best suits their needs. System designers are able to integrate the Cube directly into their designs via published carrier board specifications."
1413,The Cube Orange is available as a standalone module or as a package with a new updated version of the original carrier board that now includes an integrated ADS-B In module from uAvionics.
1414,The new ADS-B carrier boards overall footprint is identical to the standard versions and the main changes compared to the original carrier are as follows:
1415,Integration of uAvonix ADS-B IN Receiver on Serial 5
1416,Built-In ADS-B Antenna
1417,Removal of Intel Edison Bay and Debug USB Ports
1418,All other specification and external connections remain identical to the original board as listed on the Cube Black page.
1419,Faster H7 SOC with 1MB ram
1420,Upgraded triple redundant IMU sensors for extra redundancy
1421,The entire flight management unit(FMU) and inertial management unit(IMU) are housed in a reatively small form factor (a cube).
1422,"Fully Cubepilot carrierboard compatible, all inputs and outputs go through a 80-pin DF17 connector, allowing a plug-in solution for manufacturers of commercial systems. Manufacturers can design their own carrier boards to suit their specific needs now and in the future."
1423,32bit ARM® STM32H753 Cortex®-M7（with DP-FPU; Cube Orange+ uses ARM® STM32H757
1424,400 Mhz/1 MB RAM/2 MB Flash
1425,32 bit STM32F103 failsafe co-processor
1426,"Three redundant IMUs (Accelerometers/Gyroscopes), Two Barometers, One Magnetometer"
1427,All sensors connected via SPI.
1428,"ICM 20649 integrated accelerometer / gyro, MS5611 barometer on base board"
1429,"CubeOrange: -  InvenSense ICM20602 IMU,ICM20948 IMU/MAG, MS5611 barometer on temperature controlled, vibration isolated board"
1430,"CubeOrange+: -  Invensense ICM42688 IMU, ICM20948 IMU/MAG, MS5611 barometer on temperature controlled, vibration isolated board"
1431,AK099916 MAG
1432,Optional carrier board for Intel Edison (now obsolete)
1433,Company information on Cubpilot can be found at  www.proficnc.com
1434,"The reference design files of the standard carrier board are available in github, or here ,this serves as a starting point for designers to design their own system based on The Cube autopilot."
1435,"The Cube Purple autopilot is designed for ground based applications such as boat, car or rover. Based on the Cube Black main module the purple is a much smaller platform for applications where sensor redundancy is not required."
1436,Single IMU sensor
1437,Single Baro Sensor
1438,"The entire flight management unit(FMU) and inertial management unit(IMU) are housed in a reatively small form factor (a cube). All inputs and outputs go through a 80-pin DF17 connector, allowing a plug-in solution for manufacturers of commercial systems. Manufacturers can design their own carrier boards to suit their specific needs."
1439,"1 x IMU (accels, gyros and compass)"
1440,1 x InvenSense MPU9250 (accel and gyro)
1441,1 x MS5611 barometers
1442,"Mini Carrier Board has the standardized DF17 connector which allows the user to connect it to every version of the Cube autopilot. With smaller size and almost the same capability with the standard carrier board, it can better fit in to those applications which have size limits. Also, it can be equipped with the Cube Purple to better fulfil the requests from customers."
1443,Functionality of Carrier Board:
1444,"Dual power input (for redundant power, automatic switch to another power when one fails) Power distribution (limit the current at each connector, avoiding overloading when one device draws too large current) Voltage protection (over or under voltage protection, the circuit will be shut down if the voltage exceeds the limit)"
1445,"The Cube Yellow autopilot is a new model in the Cubepilot ecosystem, designed for hobby users, commercial system integrators and UAS manufacturers the Cube Yellow is based on the Arm STM32F7 series SOC. Sitting directly between the Cube Black and Orange this model offers better performance and newer sensors over the Cube Black while retaining F series SOC compatibility."
1446,Just like the other models the Yellow is part of a wide ecosystem of autopilot modules and carrier boards. All the Cube models are compatible with all of the carriers which allows users to choose an off the shelf carrier board design that best suits their needs. System designers are able to integrate the Cube directly into their designs via published carrier board specifications.
1447,Faster F7 SOC with 512KB ram
1448,STM32F777VIT6 Cortex®-M7 Core (with DPFPU)
1449,216 Mhz/512KB RAM/2 MB Flash
1450,"InvenSense ICM20602 IMU,ICM20948 IMU/MAG, MS5611 barometer on temperature controlled, vibration isolated board"
1451,All other specification and external connections remain identical to the original board listed on the Cube Black page.
1452,"Durandal is the latest update to the successful family of Holybro autopilots. It was designed and developed by Holybro, optimized to run the latest ArduPilot firmware. It features the STM32H743 microprocessor, the latest advanced processor technology from STMicroelectronics®, plus sensor technology from Bosch® and InvenSense®, and a ChibiOS real-time operating system, delivering incredible performance, flexibility, and reliability for controlling any autonomous vehicle. Durandal’s microcontroller now has 2 MB of Flash memory and 1 MB of RAM."
1453,400Mhz / 1MB RAM / 2MB Flash
1454,32-bit co-processor
1455,Operating power: 4.9~5.5V (6v max input)
1456,USB-C and JST_GH USB ports
1457,"16 PWM outputs, 8 of which can be used as GPIO pins"
1458,Dual power module inputs
1459,R/C inputs for CPPM and S.Bus
1460,DSM input port
1461,5x general purpose serial ports plus debug port
1462,4x SPI buses enabled
1463,2x additional analog inputs
1464,Safety Switch/LED
1465,Weight: 64g
1466,Builtin IMU heater for temperature stability
1467,Dimensions: 80mm x 45mm x 20.5mm
1468,Operating temperature: -40 ~ 85°c（claimed）
1469,SERIAL1 -> UART2 (Telem1)
1470,SERIAL2 -> UART3 (Telem2)
1471,SERIAL3 -> UART1 (GPS)
1472,"SERIAL4 -> UART4 (GPS2, Telem4/I2C)"
1473,SERIAL5 -> UART6 (Telem3)
1474,SERIAL6 -> UART7 (debug port)
1475,SERIAL7 -> USB2
1476,"The Telem1, Telem2 and Telem3 ports have RTS/CTS pins, the other UARTs do not have RTS/CTS."
1477,The SBUS out port is a port attached to the IO processor which can be used to output all servo channels via SBUS. It is enabled by setting the BRD_SBUS_OUT parameter.
1478,"When SBUS output is disabled (by setting BRD_SBUS_OUT to 0, you can use the pin for analog RSSI input from receivers. To enable for RSSI input you need to set:"
1479,BRD_SBUS_OUT 0
1480,RSSI_TYPE 1
1481,RSSI_PIN 103
1482,You cannot have both SBUS output and analog RSSI input at the same time.
1483,The SPKT port provides a connector for Spektrum satellite receivers. It is needed to allow for software controlled binding of satellite receivers.
1484,"RC input is configured on the RCIN pin, at one end of the servo rail, marked RCIN in the above diagram. This pin supports all RC protocols. In addition there is a dedicated Spektrum satellite port which supports software power control, allowing for binding of Spektrum satellite receivers."
1485,"The Durandal supports up to 16 PWM outputs. First first 8 outputs (labelled “MAIN”) are controlled by a dedicated STM32F100 IO controller. These 8 outputs support all PWM output formats, but not DShot."
1486,The remaining 8 outputs (labelled AUX1 to AUX8) are the “auxiliary” outputs. These are directly attached to the STM32H743 and support all PWM protocols as well as DShot.
1487,"All 13 back-side PWM outputs have GND on the top row, 5V on the middle row and signal on the bottom row."
1488,The 8 main PWM outputs are in 3 groups:
1489,PWM 1 and 2 in group1
1490,PWM 3 and 4 in group2
1491,"PWM 5, 6, 7 and 8 in group3"
1492,The 8 auxiliary PWM outputs are in 2 groups:
1493,"PWM 1, 2, 3 and 4 in group4"
1494,PWM 5 and 6 in group5
1495,"PWM 7 and 8 in group6 (no DMA, no DShot)"
1496,The board has two dedicated power monitor ports on 6 pin connectors. The correct battery setting parameters are dependent on the type of power brick which is connected.
1497,The Durandal has one builtin IST8310 compass.
1498,"The 8 AUX PWM ports can be used as GPIOs (relays, buttons, RPM etc). To use them you need to limit the number of these pins that is used for PWM by setting the BRD_PWM_COUNT to a number less than 8. For example if you set it to 6 then PWM7 and PWM8 will be available for use as GPIOs."
1499,"in firmware versions 4.2 and later, the method for setting a PWM/SERVO/MOTOR output to be a GPIO function is changed. Instead of BRD_PWM_COUNT being used, the individual SERVOx_FUNCTION parameter is merely set to “-1”. If set to “0”, it remains a PWM output, unassigned to a function, and outputs that output’s trim value when board safety is not active. If the servo function is being “mirrored” to a remote device, as in the case of a DroneCAN or KDECAN ESC, then in order to change the autopilot board’s corresponding output pin to be a GPIO, but allow the SERVOx_FUNCTION to still be assigned to the remote device, the SERVO_GPIO_MASK parameter can be used to assign the board pin to be a GPIO without affecting the SERVOx_FUNCTION assignment for the remote device."
1500,The Durandal has 7 analog inputs
1501,ADC Pin16 -> Battery Voltage
1502,ADC Pin17 -> Battery Current Sensor
1503,ADC Pin14 -> Battery2 Voltage
1504,ADC Pin15 -> Battery2 Current Sensor
1505,ADC Pin4 -> ADC port pin 8 (3.3V limit)
1506,ADC Pin18 -> ADC port pin 9 (6.6V limit)
1507,ADC Pin9 -> RSSI in
1508,ADC Pin10 -> 5V Sense
1509,ADC Pin11 -> 3.3V Sense
1510,"The IMU heater in the Durandal can be controlled with the BRD_HEAT_TARG parameter, which is in degrees C."
1511,Order from Holybro.
1512,Holybro distributors are listed here.
1513,Use the Pixhawk Wiring QuickStart as a general guide.
1514,Thanks to [Holybro](http://www.holybro.com) for images
1515,"HolyBro Pix32 v5 is a new autopilot developed on the base of FMUv5 scheme, which can be regarded as a variant version of ‘Pixhawk4’."
1516,"The Pix32 v5 is comprised of a separate autopilot and carrier board which are connected by a 100pin connector. It is designed for those pilots who need a high power, flexible and customizable flight control system."
1517,"Holybro offers two variations of the carrier board, including an ultra compact “Mini” version."
1518,Manufacturers can design  carrier boards to suit their specific needs.
1519,"32 Bit Arm Cortex-M7 ® , 216MHz, 2MB memory, 512KB RAM"
1520,"32 Bit Arm Cortex-M3 ® IO co-processor, 24MHz, 8KB SRAM"
1521,Accel/Gyro: ICM-20689
1522,Accel/Gyro: BMI055
1523,Mag: IST8310
1524,Barometer: MS5611
1525,"8-16 PWM servo outputs (8 from IO co-processor, 8 from main cpu)"
1526,3 dedicated PWM/Capture inputs
1527,Dedicated R/C input for CPPM
1528,Dedicated R/C input for Spektrum/DSM and S.Bus
1529,Analog/PWM RSSI input
1530,Dedicated S.Bus servo output
1531,Two USARTs with full flow control
1532,UART1 port on carrier board 5V supply capable of 1.5A current limit
1533,1 internal high speed SPI sensor bus with 4 chip selects and 6 DRDYs
1534,"1 internal low noise SPI bus dedicated for Barometer with 2 chip selects, no DRDYs"
1535,1 internal SPI bus dedicated for FRAM
1536,Supports dedicated SPI calibration EEPROM located on sensor module
1537,1 external bus
1538,Up to 2 CANBuses for dual CAN with serial EEPROM
1539,Each CANBus has individual silent controls for ESC RX-MUX control
1540,Analog inputs for voltage/current from two battery monitors with two additional analog inputs
1541,Power module input to autopilot: 4.9~5.5V
1542,Maximum input voltage: 6V
1543,"USB Voltage Input: 4.75~5.25V (supplies voltage to all carrier board 5V outputs, limited to USB current source’s capability)"
1544,Servo Rail Input: 0~36V; servo rail isolated from other internal components and requires its own supply)
1545,Dimensions: 45mm x 45mm x 13.5mm
1546,Weight: 33.0g
1547,"SERIAL4 -> UART4 (GPS2, marked TEL4/GPS2)"
1548,"SERIAL6 -> UART7 (spare, debug)"
1549,"This section details the pin assignments of the standard and mini carrier board. OEMs can design their own carrier board, as needed for specific requirements. Design schematics, module connector and pinout, 3D printer files, etc. are located here."
1550,"VDD_5V_RC is provided when either the USB or Power Module supply is attached. The power module will supply all 5V outputs except the VDD_SERVO which should be provided from a separate source, like an ESC or standalone BEC."
1551,Holybro .
1552,"Pixhawk6X®  is the latest update to the successful family of Pixhawk® autopilots made by Holybro, featuring STM32H7 cpus, vibration isolation of IMUs, redundant IMUs, double redundant barometers on separate buses, IMU heating, and integrated Ethernet for high speed connections to companion computers."
1553,Pixhawk6X:
1554,Pixhawk 6X
1555,Pixhawk 6X Pro
1556,(click table below to expand)
1557,duplicated RC control and telemetry solutions are shown. Duplicate systems are not usually used.
1558,"SERIAL8 -> USB (MAVLink, can be used for SLCAN with protocol change)"
1559,"The Pixhawk6X supports up to 16 PWM outputs. All 16 outputs support all normal PWM output formats. All FMU outputs, except 7 and 8, also support DShot."
1560,The board has 2 dedicated power monitor ports with a 6 pin connector. They are intended for use with the I2C power monitor supplied with the autopilot.
1561,"BATT_I2C_ADDR = 65 (For Low voltage (6S) Digital Power Module),= 69 (For High Voltage (12S/14S) Digital Power Module)"
1562,"In Ardupilot 4.4 and later, the BATT_I2C_ADDR for Pixhawk 6X is default to be 0. This will perform an auto detection of the I2C address, and you do not need to change BATT_I2C_ADDR parameter."
1563,"The Pixhawk6X has a built-in compass. Due to potential interference, the autopilot is usually used with an external I2C compass as part of a GPS/Compass combination."
1564,FMU pins:
1565,"The Pixhawk6X has 2 analog inputs, one 6V tolerant and one 3.3V tolerant"
1566,See Pixhawk6X baseboard pinout
1567,Bi-Directional DShot firmware variations are available also.
1568,"See Pixhawk6X dimensions [copywiki destination=”plane,copter,rover,blimp”]"
1569,"Pixhawk6C is the latest update to the successful family of Pixhawk® autopilots made by Holybro, featuring STM32H7 cpus, vibration isolation of IMUs, redundant IMUs, and IMU heating. It comes in two form factors. The 6C Mini reduces the size and has a built-in PWM motor/servo header, at the expense of a bit fewer ports."
1570,The Pixhawk6 autopilots are sold by Holybro
1571,SERIAL5 -> USART2 (Telem3) RTS/CTS pins (not included on 6C Mini)
1572,SERIAL6 -> USART3 (USER) (Debug p)
1573,SERIAL7 -> USB (can be used for SLCAN with protocol change)
1574,"To allow CRSF and embedded telemetry available in Fport, CRSF, and SRXL2 receivers, a full UART, such as SERIAL5 (UART3) would need to be used for receiver connections. Below are setups using Serial6. For the 6C Mini, SERIAL1 - SERIAL4 would need to be used."
1575,SERIAL5_PROTOCOL should be set to “23”.
1576,FPort would require SERIAL5_OPTIONS be set to “15”.
1577,CRSF would require SERIAL5_OPTIONS be set to “0”.
1578,SRXL2 would require SERIAL5_OPTIONS be set to “4” and connects only the TX pin.
1579,The Pixhawk6C supports up to 16 PWM outputs. All 16 outputs support all normal PWM output formats. All FMU outputs (marked “FMU PWM Output”) also support DShot.
1580,PWM 7 and 8 in group3 (not 6C Mini)
1581,"to use BDShot capability on outputs 1-8, use the firmware in the “Pixhawk6C-bdshot” folder on the Firmware Server"
1582,The board has 2 dedicated power monitor ports with a 6 pin connector. The Pixhawk6C uses analog power monitors on these ports.
1583,BATT_VOLT_PIN = 8
1584,BATT_CURR_PIN = 4
1585,BATT_VOLT_MULT = 18.182
1586,BATT_AMP_PERVLT = 36.364
1587,BATT2_VOLT_PIN = 5
1588,BATT2_CURR_PIN = 14
1589,BATT2_VOLT_MULT = 18.182
1590,BATT2_AMP_PERVLT = 36.364
1591,"The Pixhawk6C/Mini has a built-in compass. Due to potential interference, the autopilot is usually used with an external I2C compass as part of a GPS/Compass combination."
1592,"The FMU PWM outputs can be used as GPIOs (relays, buttons, RPM etc). To use them you need to set the output’s SERVOx_FUNCTION to -1. See GPIOs page for more information."
1593,PWM7 56 (not 6C Mini)
1594,PWM8 57 (not 6C Mini)
1595,The Pixhawk6C has an analog RSSI input pin:
1596,See Pixhawk6C pinout
1597,or Pixhawk6C Mini pinout
1598,Firmware for these boards can be found here in  sub-folders labeled “Pixhawk6C”.
1599,"See Pixhawk6C dimensions [copywiki destination=”plane,copter,rover,blimp”]"
1600,"Pix32v6 is a variant of the Holybro Pixhawk 6C. It is comprised of a separate flight controller and carrier board which are connected by a 100 pin connector. It is designed for those pilots who need a high power, flexible and customizable flight control system."
1601,The Pix32v6 autopilots are sold by Holybro
1602,SERIAL6 -> USART3 (USER)
1603,All UARTs except UART4 have full DMA capability.
1604,"To allow CRSF and embedded telemetry available in Fport, CRSF, and SRXL2 receivers, a full UART, such as SERIAL6 (UART3) would need to be used for receiver connections. Below are setups using Serial6."
1605,The Pix32v6 supports up to 16 PWM outputs. All 16 outputs support all normal PWM output formats. All FMU outputs (marked “FMU PWM Output”) also support DShot.
1606,The board has 2 dedicated power monitor ports with a 6 pin connector. The Pix32v6 uses analog power monitors on these ports.
1607,"The Pix32v6 has a built-in compass. Due to potential interference, the autopilot is usually used with an external I2C compass as part of a GPS/Compass combination."
1608,"The 8 FMU PWM outputs can be used as GPIOs (relays, buttons, RPM etc). To use them you need to set the output’s SERVOx_FUNCTION to -1. See GPIOs page for more information."
1609,FMU1 50
1610,FMU2 51
1611,FMU3 52
1612,FMU4 53
1613,FMU5 54
1614,FMU6 55
1615,FMU7 56
1616,FMU8 57
1617,The Pix32v6 has an analog RSSI input pin:
1618,See Pix32v6 pinout
1619,"See Pix32v6 dimensions [copywiki destination=”plane,copter,rover,blimp”]"
1620,"Older versions of Pixhawk use an early version of the STM32F427 chip (RevA, RevY and Rev1). A hardware bug is present in these chips that limit the flash memory to 1 MB. Any boards containing this chip cannot include all ArduPilot features due to this limitation. See Firmware Limitations for details."
1621,MPU6000 as main accel and gyro
1622,ST Micro 16-bit gyroscope
1623,ST Micro 14-bit accelerometer/compass (magnetometer)
1624,MEAS barometer
1625,Ideal diode controller with automatic failover
1626,"5x UART serial ports, 1 high-power capable, 2 with HW flow control"
1627,Futaba S.BUS input (output not yet implemented)
1628,"I2C, SPI, 2x CAN, USB"
1629,Weight 38 g (1.3 oz)
1630,Width 50 mm (2.0”)
1631,Height 15.5 mm (.6”)
1632,Length 81.5 mm (3.2”)
1633,The Pixhawk 1 was originally manufactured and sold by 3DR.
1634,A slightly improved but fully compatible variant can now be obtained from mRo: mRo Pixhawk 2.4.6 Essential Kit!
1635,"Many Pixhawk clones use Molex picoblade connectors instead of DF13 connectors. They have rectangular pins, rather than square ones, and cannot be assumed compatible."
1636,For all connectors pin 1 is on the right in the above image
1637,"Serial 1 (Telem 1) and Serial 2 (Telem 2) Pins: 6 = GND, 5 = RTS, 4 = CTS, 3 = RX, 2 = TX, 1 = 5V."
1638,"The system’s serial console runs on the port labeled SERIAL4/5. The pinout is standard serial pinout, to connect to a standard FTDI cable (3.3V, but it’s 5V tolerant)."
1639,The Spektrum/DSM port is for connecting Spektrum DSM-2/DSMX receiver modules.
1640,"This section lists the analog pins available on the Pixhawk. These are virtual pins, defined in the firmware."
1641,"Virtual Pin 2 and Power connector Pin 4: power management connector voltage pin, accepts up to 3.3V, usually attached to a power module with 10.1:1 scaling"
1642,"Virtual Pin 3 and Power connector Pin 3: power management connector current pin, accepts up to 3.3V, usually attached to a power module with 17:1 scaling"
1643,Virtual Pin 4 and (No connector Pin): VCC 5V rail sensing. This virtual pin reads the voltage on the 5V supply rail. It is used to provide the HWSTATUS.Vcc reading that ground stations use to display 5V status
1644,Virtual Pin 13 and ADC 3.3V connector Pin 4: This takes a max of 3.3V. May be used for sonar or other analog sensors.
1645,Virtual Pin 14 and ADC 3.3V connector Pin 2: This takes a max of 3.3V. May be used for second sonar or other analog sensor.
1646,"Virtual Pin 15 and ADC 6.6V connector Pin 2: analog airspeed sensor port. This has 2:1 scaling builtin, so can take up to 6.6v analog inputs. Usually used for analog airspeed, but may be used for analog sonar or other analog sensors."
1647,"Virtual Pin 102: Servo power rail voltage. This is an internal measurement of the servo rail voltage made by the IO board within the Pixhawk. It has 3:1 scaling, allowing it to measure up to 9.9V."
1648,Virtual Pin 103: RSSI (Received Signal Strength Input) input pin voltage (SBus connector output pin). This is the voltage measured by the RSSI input pin on the SBUS-out connector (the bottom pin of the 2nd last servo connector on the 14 connector servo rail).
1649,"This can alternatively serve as SBus out by setting the BRD_SBUS_OUT parameter ( Copter, Plane, Rover)."
1650,"The Pixhawk has no dedicated digital output or input pins on its DF13 connectors, but you can assign up to 6 of the “AUX SERVO” connectors to be digital GPIO outputs/inputs. These are the first 6 of the 14 three-pin servo connectors on the end of the board. They are marked as AUX servo pins 1 - 6 on the silkscreen as seen above."
