id,text
2209,BMP280 Barometer
2210,16Mbytes logging flash
2211,9x PWM outputs (PWM9 for Neopixel LED)
2212,"1x RC input (PWM/PPM, SBUS)"
2213,6x serial port inputs (including RC input listed above)
2214,1x I2C for external compass or airspeed sensor
2215,4 in 1 ESC connector
2216,DJI Air Unit connector
2217,USB-C connector
2218,9V ~ 25V DC input power (3S-6S)
2219,5V 2A BEC for peripheral
2220,10V 2A for Video
2221,20mm x 20mm or 30.5mm x 30.5mm mount pattern
2222,5.5g
2223,Available from various retailers and directly from the manufacturer Flywoo
2224,SERIAL1 -> USART1 (GPS)
2225,"SERIAL2 -> USART2 (RX only,ESC Telemetry)"
2226,"SERIAL3 -> USART3 (DJI, DMA Enabled)"
2227,"SERIAL4 -> UART4 (SBUS pin is inverted and connects to RX pin)(TX DMA Enabled) For normal UART use, BRD_ALT_CONFIG = 1."
2228,"SERIAL5 -> UART5 (RX5 is fed from an inverter connected to DJI connector’s SBUS pin, no TX pin)"
2229,"SERIAL6 -> UART6 (RC serial input, DMA-enabled)"
2230,"RC input is configured on the SBUS pin which is inverted and feeds the R4 (UART4_RX) pin for most RC unidirectional protocols, including PPM."
2231,For CRSF/ELRS/SRXL2 connection of those to UART6 is pre-configured.
2232,"The DJI connector’ SBUS input can be used for SBUS only, but SERIAL5_PROTOCOL must be set to “23” and SERIAL6_PROTOCOL must be changed to something other than “23”."
2233,"The FlywooF405 Pro supports up to 9 PWM outputs. The M1 to M4 outputs are on the esc connector and are bi-directional DShot capable, M5 to M8 on solder pads and DShot capable, plus LED pad(PWM output 9) for LED strip or another PWM output."
2234,"PWM 1-2,5,7 in group1"
2235,PWM 3-4 in group2
2236,"PWM 6,8 in group2"
2237,PWM 9   in group3
2238,Channels within the same group need to use the same output protocol. If any channel in a group uses DShot then all channels in the group need to use DShot. Channels 1-4 also support bi-directional DShot.
2239,"The FlywooF405 Pro outputs can be used as GPIOs (relays, buttons, RPM etc). To use them you need to set the output’s SERVOx_FUNCTION to -1. See GPIOs page for more information."
2240,An analog input is provided and its reference pin number is “10”
2241,The FlywooF405 Pro has an on-board OSD using OSD_TYPE =  1 (MAX7456 driver). The CAM and VTX pins provide connections for using the internal OSD.
2242,A JST-GH-6P connector supports a standard DJI HD VTX connection and SERIAL3 is already setup for this by default.  Pin 1 of the connector is 10v so be careful not to connect this to any peripheral requiring 5v.
2243,The board has a internal voltage sensor and connections on the ESC connector for an external current sensor input. The voltage sensor can handle up to 6S LiPo batteries.
2244,The default battery parameters are:
2245,BATT_VOLT_PIN = 13
2246,BATT_CURR_PIN = 12
2247,BATT_VOLT_MULT = 11.0
2248,BATT_AMP_PERVLT = 58.8 (will need to be adjusted for whichever current sensor is attached)
2249,"The FlywooF405 Pro does not have a builtin compass, but you can attach an external compass using I2C on the SDA and SCL pads."
2250,This board does not come with ArduPilot firmware pre-installed. Use instructions here to load ArduPilot the first time Loading Firmware onto boards without existing ArduPilot firmware.
2251,Firmware for this board can be found here in  sub-folders labeled “FlywooF405Pro”. Firmware is provided only for Copter/Heli but may be built for other vehicles using the ArduPilot Custom Firmware Build Server
2252,The Flywoo Goku F405HD is a small autopilot for 1-2S tiny whoop quadcopter applications with integrated 12A(25A peak) ESC and ELRS receiver.
2253,STM32F405 ARM (168MHz)
2254,8MByte flash for logging
2255,"ICM-42688P IMU or MPU6000(accel, gyro)"
2256,DPS-310 or SPL06 barometer
2257,Voltage & 180A current sensor
2258,"9V, 2A on/off controlled BEC for video"
2259,"6x UARTs/serial for GPS and other peripherals, 1st UART internally tied to ELRS board"
2260,"20.5 x 20.5 mounting holes, 30 x 30mm overall"
2261,4.9g
2262,Flywoo
2263,The UARTs are marked RXn and TXn in the above pinouts. The RXn pin is the receive pin for UARTn. The TXn pin is the transmit pin for UARTn.
2264,SERIAL1 -> USART1 (Internally connected to ELRS module) (DMA capable)
2265,SERIAL2 -> USART2 (MAVlink Telem) (DMA on RX only)
2266,SERIAL3 -> UART3  (USER) (DMA capable)
2267,SERIAL4 -> UART4  (GPS)
2268,SERAIL5 -> UART5  (not pinned out)
2269,SERIAL6 -> UART6  (DisplayPort)
2270,Internally connected to integrated 4in1 ESC with BLHELI_S firmware. Bi-Directional DShot capable and are configured as such by default.
2271,UART1 is tied internally to a 2.4GHz ELRS receiver module and defaulted to that protocol.
2272,"There are two pins provided for SBUS input also, one being inverted and applied to UART3 RX, and another to UART5 RX on the DJI connector. To use either, the SERIAL1_PROTOCOL would have to be changed to something other than “23”, and the SERIAL3_PROTOCOL set to “23”, for use of its SBUS pin, or SERIAL5_PROTOCOL set to “23”, in order tho use the SBUS input on the DJI Connector."
2273,The autopilot supports HD air units with telemetry using UART4 RX/TX on the DJI connector. See MSP OSD for more info.
2274,"These settings are set as defaults when the firmware is loaded . However, if they are ever lost, you can manually set the parameters:"
2275,BATT_VOLT_PIN 13
2276,BATT_CURR_PIN 12
2277,BATT_AMP_PERVLT 60.2
2278,The Flywoo Goku F405HD does not have a builtin compass but it does have an external I2C pads to allow its addition.
2279,The board includes a NeoPixel LED pad and is preconfigured for serial leds.
2280,The JST-GH-6P connector supports a standard DJI HD VTX connection. Pin 1 of the connector is 9v so be careful not to connect this to a peripheral requiring 5v. The 9v supply is controlled by a RELAY set to GPIO 81 and is on by default. It can be configured to be operated by an RC switch or via GCS command (Mission Planner AUX tab)
2281,Firmware (Copter/Heli only)for this board can be found here in  sub-folders labeled “FlywooF405HD-AIOv2”.
2282,The Flywoo GOKU GN 745 AIO is an autopilot produced by [Flywoo](https://flywoo.net/).
2283,The Nano version is a smaller reduced feature set version
2284,"STM32F745VG  ARM (216MHz), 1MB Flash"
2285,"Integrated 4 output, BLHeli-32 40A ESC (AIO version only)"
2286,BMP280 barometer
2287,Voltage & 100A Current sensor (AIO version only)
2288,7.4V ~ 25V DC input power (4S MAX for Nano version)
2289,5V 2A BEC for peripherals
2290,9V 1.5A BEC for video
2291,"10x PWM outputs, first 4 are internally connected to 4in1 40A BLHeli32 ESC."
2292,Camera input/ VTX output
2293,Size and Dimensions AIO
2294,33.5mm x 33.5mm (25.6 x 25.6mm mount pattern)
2295,8.5g
2296,Size and Dimensions Nano
2297,22mm x 23.5mm (16mm x16mm mount pattern)
2298,2.3g
2299,AIO
2300,Nano
2301,SERIAL1 = Telemetry1 = USART1
2302,SERIAL2 = Telemetry2 = USART2
2303,SERIAL3 = RC Input = USART3
2304,SERIAL4 = USER = USART4
2305,SERIAL5 = USER = UART5
2306,SERIAL6 = GPS = USART6
2307,SERIAL7 = ESC Telem = UART7 (RX tied to ESC telemetry) See blheli32-esc-telemetry
2308,"UART3 supports RX and TX DMA. UART1, UART2, UART4, and UART6 supports TX DMA. UART5 and UART7 do not support DMA. Serial port protocols (Telem, GPS, etc.) can be adjusted to personal preferences."
2309,"RC input is configured on the RX3 (UART3_RX) pin. It supports all RC protocols except PPM. See Radio Control Systems for details for a specific RC system. SERIAL3_PROTOCOL is set to “23”, by default, to enable this."
2310,SBUS/DSM/SRXL connects to the RX3 pin but SBUS requires that the SERIAL3_OPTIONS be set to “3”.
2311,SRXL2 requires a connection to TX6 and automatically provides telemetry.  Set SERIAL3_OPTIONS to “4”.
2312,"The GOKU GN 745 AIO supports up to 8 PWM outputs. The pads for motor output ESC1 to ESC4 on the above diagram are the first 4 outputs, there are four additional pads for PWM 5-8. All 8 outputs support DShot as well as all PWM types."
2313,"The Nano version has 4 esc signals, current and voltage sense inputs on an external connector. The remaining outputs are on solder pads."
2314,"for users migrating from BetaflightX quads using the Nano, the first four outputs M1-M4 have been configured for use with existing motor wiring using these default parameters:"
2315,"The PWM are in 5 groups: 1/2/7/8, 3/4, 5, 6"
2316,Channels within the same group need to use the same output rate. If any channel in a group uses DShot then all channels in the group need to use DShot. PWM 1-4 support bidirectional DShot.
2317,The LED pin is PWM output 9 and is default setup for use with a NeoPixel 4 led string for notifications.
2318,The board has a built-in voltage and current sensors.
2319,The correct battery monitor parameters are:
2320,BATT_MONITOR =  4
2321,BATT_VOLT_MULT ~ 10.9
2322,BATT_AMP_PERVLT ~ 28.5 (when using AIO version)
2323,These are set by default in the firmware and shouldn’t need to be adjusted.
2324,The GOKU GN 745 AIO does not have a builtin compass but it does have an external I2C connector.
2325,"Initial firmware load can be done with DFU by plugging in USB with the bootloader button pressed. Then you should load the “with_bl.hex” firmware, using your favourite DFU loading tool."
2326,Once the initial firmware is loaded you can update the firmware using any ArduPilot ground station software. Updates should be done with the xxxxxxxxxx.apj firmware files.
2327,Firmware for this board can be found here in  sub-folders labeled “FlywooF745” for the AIO or “FlywooF745Nano” for the Nano version.
2328,The Flywoo H743 Pro is a flight controller produced by Flywoo.
2329,MCU - STM32H743 32-bit processor running at 480 MHz
2330,IMU - Dual ICM42688
2331,Barometer - SPL06
2332,OSD - AT7456E
2333,Onboard Flash: 500MByte which appears as a non-removeable SD card
2334,7x UARTs
2335,"13x PWM Outputs (12 Motor Output, 1 LED)"
2336,Battery input voltage: 2S-6S
2337,BEC 3.3V 0.5A
2338,BEC 5V 3A
2339,"BEC 10V 3A for video, gpio controlled"
2340,Dual switchable camera inputs
2341,TOP
2342,BOTTOM
2343,"SERIAL1 -> UART1 (User, DMA-enabled)"
2344,"SERIAL2 -> UART2 (RX, DMA-enabled)"
2345,SERIAL3 -> UART3 (User)
2346,"SERIAL4 -> UART4 (GPS, DMA-enabled)"
2347,SERIAL6 -> UART6 (ESC Telemetry)
2348,SERIAL7 -> UART7 (User)
2349,"SERIAL8 -> UART8 (DisplayPort, DMA-enabled)"
2350,RC input is configured by default via the USART2 RX input. It supports all serial RC protocols except PPM.
2351,"Note: If the receiver is FPort the receiver must be tied to the USART2 TX pin , RSSI_TYPE set to 3, and SERIAL2_OPTIONS must be set to 7 (invert TX/RX, half duplex). For full duplex like CRSF/ELRS use both RX1 and TX1 and set RSSI_TYPE also to 3."
2352,"FrSky Telemetry is supported using an unused UART, such as the T3 pin (UART3 transmit). You need to set the following parameters to enable support for FrSky S.PORT:"
2353,SERIAL3_PROTOCOL 10
2354,SERIAL3_OPTIONS 7
2355,The Flywoo H743 Pro supports OSD using OSD_TYPE 1 (MAX7456 driver) and simultaneously DisplayPort using TX8/RX8 on the HD VTX connector.
2356,"The Flywoo H743 Pro supports up to 13 PWM or DShot outputs. The pads for motor output M1 to M8 are provided on both the motor connectors and on separate pads, plus M9-13 on a separate pads for LED strip and other PWM outputs."
2357,The PWM is in 4 groups:
2358,PWM 1-2   in group1
2359,PWM 3-6   in group2
2360,PWM 7-10  in group3
2361,PWM 11-12 in group4
2362,PWM 13    in group5
2363,Channels within the same group need to use the same output rate. If any channel in a group uses DShot then all channels in the group need to use DShot. Channels 1-10 support bi-directional dshot.
2364,The board has a built-in voltage sensor and external current sensor input. The current sensor can read up to 130 Amps. The voltage sensor can handle up to 6S LiPo batteries.
2365,The correct battery setting parameters are:
2366,BATT_VOLT_PIN 11
2367,BATT_CURR_PIN 13
2368,BATT_AMP_PERVLT 40
2369,"The Flywoo H743 Pro does not have a builtin compass, but you can attach an external compass using I2C on the SDA and SCL pads."
2370,GPIO 81 controls the VTX BEC output to pins marked “10V”. Setting this GPIO low removes voltage supply to pins. By default RELAY2 is configured to control this pin and sets the GPIO high.
2371,GPIO 82 controls the camera output to the connectors marked “CAM1” and “CAM2”. Setting this GPIO low switches the video output from CAM1 to CAM2. By default RELAY3 is configured to control this pin and sets the GPIO high.
2372,Once the initial firmware is loaded you can update the firmware using any ArduPilot ground station software. Updates should be done with the *.apj firmware files.
2373,The UARTs are marked Rn and Tn in the above pinouts. The Rn pin is the receive pin for UARTn. The Tn pin is the transmit pin for UARTn. Default protocols are shown below but may be changed by the user.
2374,"RC input is configured on the R2 (UART2_RX) pin. It supports all RC protocols except PPM and SBUS. See Radio Control Systems for details for a specific RC system. SERIAL2_PROTOCOL is set to “23”, by default, to enable this."
2375,SBUS connects to the SBUS pad which inverts the input and applies it to to R2 input.
2376,FPort requires connection to T2 and SERIAL2_OPTIONS be set to “7”.
2377,"CRSF also requires a T2 connection, in addition to R2, and automatically provides telemetry. Set SERIAL2_OPTIONS to “0”."
2378,SRXL2 requires a connecton to T2 and automatically provides telemetry.  Set SERIAL2_OPTIONS to “4”.
2379,The FoxeerF405v2  supports OSD using OSD_TYPE 1 (MAX7456 driver). The defaults are also setup to allow DJI Goggle OSD support on UART4. Both the internal analog OSD and the DisplayPort OSD can be used simultaneously by setting OSD_TYPE2 = 5
2380,"The FoxeerF405v2 supports up to 10 PWM outputs (PWM 9  is defaulted to serial LED support). Outputs are available via two JST-SH connectors. All outputs support DShot,as well as all PWM types."
2381,"by default PWM9 is configured as an LED output, making PWM5 only usable as a serial LED also. You can re-assign PWM9’s function to something else if you wish to use PWM5 normally."
2382,GPIO pin 70 is the SER pad and is assigned by default to RELAY2 functionality. This pin can be controlled via GCS or by RC transmitter using the Auxiliary Functions feature.
2383,Camera input can be switched between CAM1 input and CA2 input using GPIO 71 which is assigned by default to the RELAY3 functionality. It can be controlled like the GPIO above.
2384,The LED output is configured by default to support NeoPixel LED strings.
2385,"The board has a built-in voltage sensor via the B+ pin, but no internal current sensor. An external current sensor can be connected to the CUR pin. Default parameters for both internal voltage and external current monitoring are set by default to the below for use with any Holybro Tekko32 F4 4in1 ESC."
2386,BATT_VOLT_MULT 11
2387,BATT_AMP_PERVLT 142 but varies depending on external current sensor
2388,"The FoxeerF405v2 does not have a built-in compass, however you can attach an external compass using I2C on the SDA and SCL pads."
2389,Firmware for this board can be found here in  sub-folders labeled “FoxeerF405v2”.
2390,Once the initial firmware is loaded you can update the firmware using any ArduPilot ground station software. Later updates should be done with the *.apj firmware files.
2391,"All motor/servo outputs are  Dshot and PWM capable. However, mixing Dshot, serial LED, and normal PWM operation for outputs is restricted into groups, ie. enabling Dshot for an output in a group requires that ALL outputs in that group be configured and used as Dshot, rather than PWM outputs. Outputs 1-8 are also Bi-Directional DShot capable."
2392,PWM 9   in group4 (marked LED)
2393,"RC input is configured by default on the R1 (UART1_RX) pin. It supports all serial RC protocols. For protocols requiring separate half-duplex serial to transmit telemetry (such as FPort) you should setup SERIAL1 as an RC input serial port, with half-duplex, pin-swap and inversion enabled (SERIAL1_OPTIONS = 15)."
2394,The DJI connector also has UART4 RX input for DJI RC input. To use this you would need to set SERIAL1_PROTOCOL to something other than “23” (RCinput) and set this protocol for SERIAL4_PROTOCOL instead.
2395,For PPM support on UART4_RX set BRD_ALT_CONFIG to 1 and use the UART4 RX pin as PPM (and any other serial RC protocol) input.
2396,The FoxeerH7 MPU6000 supports using its internal OSD using OSD_TYPE 1 (MAX7456 driver). External OSD support such as DJI or DisplayPort is supported using UART7 or any other free UART. See MSP OSD for more info.
2397,UART2 TX is setup to provide IRC Tramp control of video transmitters by default. See Video Transmitter Support for more information.
2398,ArduPilot does not support CameraControl but that pin is made available as a GPIO. As is the S1 and S2 pins. Relay operation is possible using any of those three pins. Their designated GPIO pin number for parameter setup is shown below:
2399,"The FoxeerH743 does not have a builtin compass, but you can attach an external compass using I2C on the SDA and SCL pads."
2400,BATT_AMP_PERVLT 35.4
2401,Firmware for this board can be found here in  sub-folders labeled “FoxeerH743v1”.
2402,The Foxeer Reaper F745 AIO V2/V3/V4 features an F7 autopilot and an integrated 45A 2-6S BLHeli_S 4-in-1 Bluejay ESC.
2403,16Mbit Flash for datalogging
2404,"(Accelerometer/Gyro) BMI-270 IMU on V2, ICM-42688 on V3, MPU6000 on V4"
2405,Voltage & 130A Current sensor
2406,7.4V ~ 25V DC input power (2-6S)
2407,5V 2.5A BEC for peripheral
2408,"RC input is configured on the RX2 (UART2_RX) pin. It supports all RC protocols except PPM. See Radio Control Systems for details for a specific RC system. SERIAL 2_PROTOCOL is set to “23”, by default, to enable this."
2409,SBUS/DSM/SRXL connects to the RX2 pin but SBUS requires that the SERIAL2_OPTIONS be set to “3”.
2410,FPort requires connection to TX2 and SERIAL2_OPTIONS be set to “7”.
2411,"CRSF also requires a TX2 connection, in addition to RX2, and automatically provides telemetry. Set SERIAL2_OPTIONS to “0”."
2412,SRXL2 requires a connection to TX2 and automatically provides telemetry.  Set SERIAL2_OPTIONS to “4”.
2413,The autopilot supports 5 PWM outputs. The first four outputs are directly connected to the integrated ESC. The 5th is defaulted for NeoPixel LED use.
2414,"The PWM are in 2 groups: 1-4, and 5"
2415,Channels within the same group need to use the same output rate and protocol. If any channel in a group uses DShot then all channels in the group need to use DShot. Outputs 1-4 support bidirectional DShot.
2416,By default the following parameters are setup for a Copter vehicle to give Bi-Directional DShot600 protocol and BLHeli Passthrough capability to the first four outputs which drive the ESC:
2417,SERVO_BLH_BDMASK =  15 (outputs 1-4 are bi-directional BLHeli)
2418,SERVO_BLH_AUTO =  1 (enable automatically enabling BLHeli passthrough on outputs 1 -4)
2419,MOT_PWM_TYPE = 6 (set DShot 600 protocol)
2420,"for QuadPlane Copter Tailsitters, set Q_M_PWM_TYPE = 6, since MOT_PWM_TYPE only applies to Copters."
2421,The LED pin is PWM output 5 on pad and is default setup for use with a NeoPixel 4 led string for notifications.
2422,BATT_AMP_PERVLT = 100
2423,"The ReaperF745v2 does not have a builtin compass, but you can attach an external compass using I2C on the SDA and SCL pads."
2424,"The ReaperF745v2 does not have a builtin barometer, but you can attach an external barometer using I2C on the SDA and SCL pads or use GPS as the EKF3 Z source. The board will boot without either, but only non altitude information requiring modes can be used."
2425,Firmware for this board can be found here in  sub-folders labeled “ReaperF745”.
2426,above image and some content courtesy of the Furious FPV website and banggood.com
2427,Support for the FuriousFPV and WingFC10 were released with Copter-3.6.1.  These boards use the same firmware.
2428,STM32F4 ARM microcontroller
2429,"InvenSense IMU (accel, gyro, compass)"
2430,6x PWM outputs
2431,6x serial port inputs
2432,battery voltage and current monitor
2433,Onboard OSD
2434,2S to 6S input power
2435,Furious FPV F-35 Lightening is available from FuriousFPV (Full options model here)
2436,Wing FC-10 is available from multiple retailers including banggood.com
2437,SERIAL1 = Telemetry1 = USART1 (= BLE port on orig. F-35)
2438,SERIAL2 = Telemetry2 = UART5 (= M-RX port on orig. F-35)
2439,SERIAL3 = GPS1 = USART2 (= GPS port)
2440,SERIAL4 = not used
2441,"SERIAL5 = USER = UART4 (only TX4 pinned out, TX-pin on orig. F-35’s VTx port)"
2442,"SERIAL6 = USER = USART6 (only TX6 pinned out as “SPO” with hardware inverter, TX-pin on orig. F-35’s F-RX port)"
2443,USART3 RX used as RC input (F-RX port’s Rx pin on orig. F-35)
2444,"All motor/servo outputs are Dshot and PWM capable. However, mixing Dshot and normal PWM operation for outputs is restricted into groups, ie. enabling Dshot for an output in a group requires that ALL outputs in that group be configured and used as Dshot, rather than PWM outputs. The output groups that must be the same (PWM rate or Dshot, when configured as a normal servo/motor output) are: 1/2, 3/4, 5/6."
2445,"The F-35 has ability to have the middle rail for M1/M2 to be independent of that of the S1-S6 slots, which are supplied by the internal 5V regulator, or to have it tied to them, via board jumper pads. The WingFC10 is isolated with no pad option. The internal regulators can only supply two or three standard servos (3A). It is generally recommended that servos be powered independent of on-board regulators to avoid noise injection issues. For both boards this means either cutting traces or externally powering the servos."
2446,"Both boards have an onboard compass, however, since there is an on-board current sensor, if used, the compass cannot be accurately used and should be disabled in ArduPilot. For plane use, not having a compass is a non-issue, but compass is required for Copter/QuadPlane."
2447,"However, an external compass can be connected to the board’s I2C1 after a small modification. To enable I2C on the Wing FC10 clone, you need to move from ‘PRS’ to ‘I2C’ position (on the bottom side of the board) and use the test pad as shown below. The test pad is I2C1/SDA and the AIR pin is I2C1/SCL after the jumper modification."
2448,"For the F-35, there are solder pads for the internal I2C bus as shown below. An external compass can be attached to these pads."
2449,Be sure to disable the internal compass in all cases. Also be careful when connecting to board solder pads since they can be easily torn from the board. Using small wire and securing with some kind of glue after soldering is recommended.
2450,"Either rssi or analog airspeed can be input on the AIR pin if not used for external I2C connections. Either must be first enabled in the params, params refreshed, and then pin “13” set for the input, and type set."
2451,arduplane auto mission using the Wing FC10:
2452,The TAKER F745 is a flight controller produced by GEPRC.
2453,STM32F745 microcontroller
2454,MPU6000+ICM42688 dual IMU
2455,microSD based 512MB flash logging
2456,7 UARTs
2457,8 PWM outputs
2458,"SERIAL1 -> UART1 (DisplayPort, DMA-enabled)"
2459,"SERIAL2 -> UART2 (RCIN, DMA-enabled)"
2460,"SERIAL3 -> UART3 (connected to internal BT module, not currently usable by ArduPilot)"
2461,SERIAL4 -> UART4 (GPS)
2462,SERIAL8 -> UART8 (ESC Telemetry)
2463,"RC input is configured by default via the USART2 RX input. It supports all unidirectional RC protocols except PPM. FPort and full duplex protocols, like CRSF/ELRS, will need to use TX2 also."
2464,"If the receiver is FPort or a full duplex protocol, then the receiver must be tied to the USART2 TX pin and SERIAL2_OPTIONS = 7 (invert TX/RX, half duplex), and RSSI_TYPE =3."
2465,FrSky Telemetry is supported using the Tx pin of any UART. You need to set the following parameters to enable support for FrSky S.PORT (example shows SERIAL3).
2466,The TAKER F745 BT supports analog OSD using its internal OSD chip and simultaneously HD goggle DisplayPort OSDs via the HD VTX connector.
2467,The SH1.0-6P connector supports a standard DJI HD VTX connection. Pin 1 of the connector is 12v (or VBAT by solder pad selection) so be careful not to connect to devices expecting 5v.
2468,"The TAKER F745 BT supports up to 9 PWM outputs. The pads for motor output M1 to M4 are on the esc connector, M5-M8 are solder pads, plus M9 is defaulted for serial LED strip or can be used as another PWM output."
2469,PWM 5-6 in group2
2470,PWM 7-8 in group3
2471,PWM 9 in group4
2472,Channels within the same group need to use the same output rate. If any channel in a group uses DShot then all channels in the group need to use DShot. Channels 1-4 support bi-directional DShot.
2473,BATT_VOLT_SCALE 11.0
2474,BATT_CURR_SCALE 28.5
2475,"The TAKER F745 BT does not have a builtin compass, but you can attach an external compass using I2C on the SDA and SCL pads."
2476,The HEEWING F405 is a flight controller produced by HEEWING that is incorporated into their Ranger-T1 VTOL RTF airframe.
2477,the above image and some content courtesy of HEEWING
2478,Voltage & current sensor input
2479,2S - 6S Lipo PMU unit providing:
2480,88A Current monitor
2481,9V/3A BEC for powering Video Transmitter
2482,"5V, 5A BEC for internal,servos, and peripherals"
2483,9x PWM outputs DShot capable
2484,1x RC input/ can be used as full UART with BRD_ALT_CONFIG = 1
2485,"the original version has no logging capability. The V2 version has an internal flash (i.e no SD Card) for logging, etc."
2486,44.3mm x 34.3mm x 13.7mm
2487,??g
2488,HEEWING
2489,User Manual
2490,servo/motor power rail supplied from 5V PMU input. Disconnect any ESC BEC’s power lead
2491,"SERIAL1 -> UART3 (marked UART1 on casing, DMA-enabled)"
2492,"SERIAL2 -> UART1 (marked UART2 on casing, DMA-enabled)"
2493,SERIAL3 -> UART5 (GPS)
2494,SERIAL4 -> UART4 (not pinned out)
2495,SERIAL5 -> UART6 (TX only on VTX connector)
2496,"SERIAL6 -> UART2 (RCIN RX-only or RX/TX with BRD_ALT_CONFIG = 1, DMA-enabled)"
2497,"The HEEWING F405 supports up to 9 PWM outputs. M1-M2, M5-M6 and M9 support bi-directional dshot. All outputs support dshot although M3-4 are not recommended for this purpose as they share resources with I2C."
2498,PWM 5 and 6 in group3
2499,PWM 7-9 in group4
2500,"The RCIN pin, is passed by an inverter to RX2 (UART2 RX), which by default is mapped to a timer input instead of the UART, and can be used for all ArduPilot supported receiver protocols, except CRSF/ELRS and SRXL2 which require a true UART connection. However, FPort, when connected in this manner, can provide RC without telemetry."
2501,"To allow CRSF and embedded telemetry available in Fport, CRSF, and SRXL2 receivers, the RX2 pin can also be configured to be used as true UART2 RX pin for use with bi-directional systems by setting the BRD_ALT_CONFIG to “1” so it becomes the SERIAL2 port’s RX input pin."
2502,PPM/SBUS is not supported.
2503,UART2 is configured by default for serial receivers. You can also have more than one receiver in the system at a time (usually used for long range hand-offs to a remote TX). See Multiple Radio Control Receivers for details.
2504,The HEEWINGF405 supports using its internal OSD using OSD_TYPE 1 (MAX7456 driver). External OSD support such as DJI or DisplayPort is supported using any free UART. See MSP OSD for more info.
2505,"These settings are set as defaults when the firmware is loaded for use with its accompanying PMU. However, if they are ever lost, you can manually set the parameters:"
2506,BATT_VOLT_MULT 7.71
2507,BATT_AMP_PERVLT 26.7
2508,"The first version of the board does not come a correct Ardupilot bootloader (it may at some future point) so it cannot be upgraded with new versions of Ardupilot firmware. ANd cecause it has not boot pin exposed, DFU loading is not possible."
2509,Instead a “transitional” firmware  can be used and loaded like normal ArduPilot firmware (this is rev 4.3.7 Plane firmware) as a custom firmware file in Mission Planner.
2510,"This firmware contains the correct bootloader and it can be installed using the Mission Planner: SETUP->Install firmware “Bootloader Update” button after this firmware is loaded. From then on you can load any ArduPilot future firmware versions you desire, normally."
2511,Firmware for this board can be found here in  sub-folders labeled “HEEWING-F405”.
2512,The upcoming V2 version with internal flash logging should ship with a correct bootloader with ArduPilot firmware installed. Updating firmware can be done normally with Mission Planner or other GCS.
2513,Firmware for this board can be found here in  sub-folders labeled “HEEWING-F405v2”.
2514,above image and some content courtesy of Holybro
2515,STM32F405RGT6 32-bit processor
2516,"InvenSense ICM20689 IMU (accel, gyro) on vibration isolating foam"
2517,BMP280 barometers
2518,7V ~ 42V input power directly from battery
2519,4x PWM outputs
2520,5x UARTs/serial for GPS and other peripherals
2521,micro USB port
2522,Available from many retailers including Holybro and HobbyKing
2523,"This autopilot is also included in the Kopis1 drone but note that for the moment, this vehicle will be delivered with a different open source flight code (see instructions below on loading ArduPilot)"
2524,The pin labeled Rx on each corner of the board is a common pin for ESC telemetry input.
2525,SERIAL1 -> UART6 (Telem1)
2526,SERIAL2 -> UART1 (FrSky S.Port)
2527,SERIAL3 -> UART4 (GPS)
2528,"SERIAL4 -> UART5 (ESC Telemetry, RX only)"
2529,"SERIAL5 -> UART3 (RX is used for RC input, TX only)"
2530,"The R3 pin, which by default is mapped to a timer input, can be used for all ArduPilot supported receiver protocols, except CRSF/ELRS and SRXL2 which require a true UART connection. However, FPort, when connected in this manner, will only provide RC without telemetry."
2531,PPM/SBUS/DSM/SRXL attach to R3 pin.
2532,"FPort must use UART6 or UART4. See [copywiki destination=”plane,copter,rover,blimp”]."
2533,"CRSF must use UART6 or UART4 for RC and Telemetry. See [copywiki destination=”plane,copter,rover,blimp”]."
2534,"SRXL2 must use UART6 or UART4 for both RC and Telemetry. See [copywiki destination=”plane,copter,rover,blimp”]."
2535,FrSky Telemetry is supported using the SmartPort pad (UART1). You need to set the following parameters to enable support for FrSky S.PORT. It has built-in inverters and a diode to allow for operation from a single pin with no special adapters.
2536,SERIAL2_PROTOCOL 4 or 10
2537,SERIAL2_OPTIONS 0
2538,The KakuteF4 supports OSD using OSD_TYPE 1 (MAX7456 driver).
2539,The KakuteF4 supports up to 4 PWM outputs. The pads for motor output M1 to M4 on the above diagram are for the 4 outputs. All 4 outputs support DShot as well as all PWM types. The M5 and M6 outputs are not currently available with ArduPilot.
2540,The PWM is in 2 groups:
2541,PWM 1 and 2 in group 1
2542,PWM 3 and 4 in group 2
2543,The board has a built-in voltage and current sensor. The voltage sensor can handle up to 6S LiPo batteries.
2544,BATT_VOLT_MULT 10.1
2545,BATT_AMP_PERVLT 17.0
2546,"The KakuteF4 AIO does not have a built-in compass, but you can attach an external compass using I2C on the SDA and SCL pads."
2547,The KakuteF4 supports on-board data flash logging.
2548,Firmware for this board can be found here in  sub-folders labeled “KakuteF4”.
2549,If you are using a Kospi1 you may wish to load the default parameter file found here or if you are using the Mission Planner it can be conveniently loaded from the Config/Tuning >> Full Parameter Tree screen.  Select “Holybro-kospi1.param” from the drop-down and then push the “Load Presaved” button.
2550,MAX7456 OSD chip
2551,"MPU6000 IMU (accel, gyro)"
2552,5x PWM outputs
2553,Camera and Video TX
2554,Logging
2555,128Mb flash for logging
2556,Available from Holybro
